ObjectID,GlobalId,Name,Description,ObjectType,Material,Volume (m³),Surface Area (m²),Top Elevation (m),Bottom Elevation (m)
1964245,2dsWyYebfFZehkWXQddwic,Basic Wall:_H-WL-2_7 cm:11714244,N/A,Basic Wall:_H-WL-2_7 cm,No material assigned,0.20,6.35,17.23,13.00
1964331,2dsWyYebfFZehkWXQddwi_,Basic Wall:_H-WL-2_7 cm:11714245,N/A,Basic Wall:_H-WL-2_7 cm,No material assigned,0.20,6.53,17.23,13.00
1964417,2eFfDNv113xgYah08Y7HSP,Basic Wall:_H-DW-2_12 cm FB120':11714464,N/A,Basic Wall:_H-DW-2_12 cm FB120',No material assigned,1.53,27.74,17.44,13.00
1964623,2eFfDNv113xgYah08Y7MXK,Basic Wall:_H-DW-2_12 cm FB120':11714797,N/A,Basic Wall:_H-DW-2_12 cm FB120',No material assigned,0.03,1.61,17.44,13.00
1964716,2eFfDNv113xgYah08Y7Mbt,Basic Wall:_H-DW-2_12 cm FB120':11715022,N/A,Basic Wall:_H-DW-2_12 cm FB120',No material assigned,0.04,1.80,17.44,13.00
1964809,2eFfDNv113xgYah08Y7M44,Basic Wall:_H-DW-1_12 cm:11717053,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.11,2.97,17.23,13.00
1964895,2Qc7LUTHH1UgapAoF1ku4Z,Basic Wall:_H-DW-2_12 cm FB120':11717741,N/A,Basic Wall:_H-DW-2_12 cm FB120',No material assigned,0.68,12.59,17.13,13.00
1964988,2Qc7LUTHH1UgapAoF1ku7b,Basic Wall:_H-DW-2_12 cm FB120':11717803,N/A,Basic Wall:_H-DW-2_12 cm FB120',No material assigned,0.04,1.67,17.13,13.00
1965081,2Qc7LUTHH1UgapAoF1ku6V,Basic Wall:_H-DW-2_12 cm FB120':11717841,N/A,Basic Wall:_H-DW-2_12 cm FB120',No material assigned,0.04,1.67,17.13,13.00
1965174,2Qc7LUTHH1UgapAoF1kuC1,Basic Wall:_H-DW-1_12 cm:11718223,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.64,11.96,17.13,13.00
1965260,2Qc7LUTHH1UgapAoF1kvyK,Basic Wall:_H-DW-1_12 cm:11719258,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.04,1.67,17.13,13.00
1965346,2Qc7LUTHH1UgapAoF1kvuM,Basic Wall:_H-DW-1_12 cm:11719512,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.10,2.76,17.23,13.00
1965432,2Qc7LUTHH1UgapAoF1kvua,Basic Wall:_H-DW-1_12 cm:11719530,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.52,9.92,17.13,13.00
1965518,2Qc7LUTHH1UgapAoF1kvbg,Basic Wall:_H-WT-DEFGHJ_Facade Parking - 26.5 cm:11719716,N/A,Basic Wall:_H-WT-DEFGHJ_Facade Parking - 26.5 cm,No material assigned,0.06,1.01,14.50,13.75
1965612,2DSVNwYsb4bhhs534dbtAk,Basic Wall:_WC_L6 - Vinyl healthcare:11720045,N/A,Basic Wall:_WC_L6 - Vinyl healthcare,No material assigned,0.31,6.95,15.70,13.00
1965704,2DSVNwYsb4bhhs534dbt9g,Basic Wall:_WC_L1 - PVC CLINIC:11720105,N/A,Basic Wall:_WC_L1 - PVC CLINIC,No material assigned,0.11,2.89,15.70,13.00
1965796,2DSVNwYsb4bhhs534dbt9z,Basic Wall:_WC_L1 - PVC CLINIC:11720126,N/A,Basic Wall:_WC_L1 - PVC CLINIC,No material assigned,0.08,2.22,15.70,13.00
1965888,1WE0ZVIXD6rRAU6q6MtfWf,Basic Wall:_H-DW-1_12 cm:11720567,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.18,4.01,21.68,17.50
1965974,1WE0ZVIXD6rRAU6q6MtfZN,Basic Wall:_H-DW-1_12 cm:11720585,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.04,1.69,21.68,17.50
1966060,1WE0ZVIXD6rRAU6q6MtfSH,Basic Wall:_H-DW-1_12 cm:11720783,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.03,1.22,20.50,17.50
1966146,1WE0ZVIXD6rRAU6q6MtfSw,Basic Wall:_H-DW-1_12 cm:11720804,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.24,4.88,20.50,17.50
1966232,1WE0ZVIXD6rRAU6q6MtfUN,Basic Wall:_H-WL-2_7 cm:11720905,N/A,Basic Wall:_H-WL-2_7 cm,No material assigned,0.10,3.35,21.63,17.50
1966318,1WE0ZVIXD6rRAU6q6MtfKG,Basic Wall:_H-DW-1_12 cm:11721294,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.52,9.92,21.63,17.50
1966404,1WE0ZVIXD6rRAU6q6MtfKx,Basic Wall:_H-DW-1_12 cm:11721317,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.10,2.69,21.63,17.50
1966490,1WE0ZVIXD6rRAU6q6MtfNP,Basic Wall:_H-WL-2_7 cm:11721351,N/A,Basic Wall:_H-WL-2_7 cm,No material assigned,0.10,3.35,21.63,17.50
1966576,1WE0ZVIXD6rRAU6q6Mtf8U,Basic Wall:_H-DW-1_12 cm:11722048,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.10,2.69,21.63,17.50
1966662,1WE0ZVIXD6rRAU6q6Mtf86,Basic Wall:_H-DW-1_12 cm:11722072,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.52,9.92,21.63,17.50
1966748,1WE0ZVIXD6rRAU6q6MtfBO,Basic Wall:_H-WL-2_7 cm:11722118,N/A,Basic Wall:_H-WL-2_7 cm,No material assigned,0.10,3.35,21.63,17.50
1966834,1WE0ZVIXD6rRAU6q6Mtgxr,Basic Wall:_H-DW-1_12 cm:11723179,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.21,4.56,21.63,17.50
1966920,1WE0ZVIXD6rRAU6q6MtgxZ,Basic Wall:_H-DW-1_12 cm:11723197,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.04,1.67,21.63,17.50
1967006,1WE0ZVIXD6rRAU6q6Mtgwm,Basic Wall:_H-WL-2_7 cm:11723246,N/A,Basic Wall:_H-WL-2_7 cm,No material assigned,0.10,3.35,21.63,17.50
1967092,1WE0ZVIXD6rRAU6q6MtgjO,Basic Wall:_H-BW-1 + H-WL-1:11723782,N/A,Basic Wall:_H-BW-1 + H-WL-1,No material assigned,1.11,12.82,21.68,17.50
1967185,1WE0ZVIXD6rRAU6q6MtgeB,Basic Wall:_H-DW-1_12 cm:11724117,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.10,2.72,21.68,17.50
1967319,1WE0ZVIXD6rRAU6q6MtgeZ,Basic Wall:_H-DW-1_12 cm:11724157,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.87,16.66,21.68,17.50
1967461,1WE0ZVIXD6rRAU6q6Mtgh2,Basic Wall:_H-DW-1_12 cm:11724188,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.10,2.72,21.68,17.50
1967547,1$vb5aTQT3hgFgSZlMDrvp,Basic Wall:_H-BW-1 + H-WL-1:11731979,N/A,Basic Wall:_H-BW-1 + H-WL-1,No material assigned,1.06,12.38,21.68,17.50
1967640,1$vb5aTQT3hgFgSZlMDrz3,Basic Wall:_H-DW-1_12 cm:11732283,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.10,2.72,21.68,17.50
1967726,1$vb5aTQT3hgFgSZlMDryh,Basic Wall:_H-DW-1_12 cm:11732307,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.64,12.01,21.68,17.50
1967812,1$vb5aTQT3hgFgSZlMDrnA,Basic Wall:_H-DW-1_12 cm:11732530,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.10,2.72,21.68,17.50
1967898,1$vb5aTQT3hgFgSZlMDrm$,Basic Wall:_H-DW-1_12 cm:11732551,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.53,10.03,21.68,17.50
1967984,1$vb5aTQT3hgFgSZlMDrmK,Basic Wall:_H-DW-1_12 cm:11732588,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.10,2.69,21.63,17.50
1968070,1$vb5aTQT3hgFgSZlMDrmL,Basic Wall:_H-DW-1_12 cm:11732589,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.03,18.67,21.63,17.50
1968156,1$vb5aTQT3hgFgSZlMDrpC,Basic Wall:_H-DW-1_12 cm:11732660,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.04,1.67,21.63,17.50
1968242,1$vb5aTQT3hgFgSZlMDrAm,Basic Wall:_H-DW-1_12 cm:11733192,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.06,1.94,21.63,17.50
1968328,1$vb5aTQT3hgFgSZlMDrAn,Basic Wall:_H-DW-1_12 cm:11733193,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.06,19.18,21.63,17.50
1968414,1$vb5aTQT3hgFgSZlMDrAo,Basic Wall:_H-DW-1_12 cm:11733194,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.03,1.43,21.63,17.50
1968500,1$vb5aTQT3hgFgSZlMDr32,Basic Wall:_H-DW-1_12 cm:11733690,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.10,2.69,21.63,17.50
1968586,1$vb5aTQT3hgFgSZlMDr33,Basic Wall:_H-DW-1_12 cm:11733691,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,1.03,18.67,21.63,17.50
1968672,1$vb5aTQT3hgFgSZlMDr34,Basic Wall:_H-DW-1_12 cm:11733692,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.04,1.67,21.63,17.50
1968758,1$vb5aTQT3hgFgSZlMDr4D,Basic Wall:_H-DW-1_12 cm:11733877,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.54,10.21,21.68,17.50
1968844,1$vb5aTQT3hgFgSZlMDr7x,Basic Wall:_H-DW-1_12 cm:11733891,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.10,2.72,21.68,17.50
1968930,1$vb5aTQT3hgFgSZlMDrOe,Basic Wall:_H-BW-1 + H-WL-1:11734096,N/A,Basic Wall:_H-BW-1 + H-WL-1,No material assigned,1.09,12.67,21.63,17.50
1969023,1$vb5aTQT3hgFgSZlMDrQm,Basic Wall:_H-WL-2_7 cm:11734216,N/A,Basic Wall:_H-WL-2_7 cm,No material assigned,0.07,2.54,21.68,17.50
1969109,1$vb5aTQT3hgFgSZlMDrQE,Basic Wall:_H-WL-2_7 cm:11734262,N/A,Basic Wall:_H-WL-2_7 cm,No material assigned,0.04,1.86,21.68,17.50
1969195,1$vb5aTQT3hgFgSZlMDrU$,Basic Wall:_H-BW-1 + H-WL-1:11734471,N/A,Basic Wall:_H-BW-1 + H-WL-1,No material assigned,1.12,12.95,21.68,17.50
1969288,1$vb5aTQT3hgFgSZlMDrHJ,Basic Wall:_H-BW-1 + H-WL-1:11734571,N/A,Basic Wall:_H-BW-1 + H-WL-1,No material assigned,1.11,12.82,21.68,17.50
1969381,1$vb5aTQT3hgFgSZlMDrJL,Basic Wall:_H-DW-2_12 cm FB120':11734701,N/A,Basic Wall:_H-DW-2_12 cm FB120',No material assigned,0.10,2.72,21.68,17.50
1969474,1$vb5aTQT3hgFgSZlMDrIv,Basic Wall:_H-DW-2_12 cm FB120':11734721,N/A,Basic Wall:_H-DW-2_12 cm FB120',No material assigned,0.49,9.43,21.68,17.50
1969567,1$vb5aTQT3hgFgSZlMDrKk,Basic Wall:_H-WL-2_7 cm:11734870,N/A,Basic Wall:_H-WL-2_7 cm,No material assigned,0.06,2.28,21.13,17.50
1969653,1$vb5aTQT3hgFgSZlMDrMp,Basic Wall:_H-BW-1 + H-WL-1:11734987,N/A,Basic Wall:_H-BW-1 + H-WL-1,No material assigned,1.09,12.67,21.63,17.50
1969746,1$vb5aTQT3hgFgSZlMDqjI,Basic Wall:_H-DW-1_12 cm:11735338,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.11,2.90,21.68,17.50
1969832,1$vb5aTQT3hgFgSZlMDqi_,Basic Wall:_H-DW-1_12 cm:11735366,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.53,10.03,21.68,17.50
1969918,0CV$OfyB93JvXW0ceK9xwu,Basic Wall:_H-DW-1_12 cm:11736111,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.24,5.13,26.18,22.00
1970004,0CV$OfyB93JvXW0ceK9uFR,Basic Wall:_H-DW-1_12 cm:11738831,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.25,5.32,39.68,35.50
1970090,0CV$OfyB93JvXW0ceK9uDw,Basic Wall:_H-DW-1_12 cm:11738832,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.25,5.32,39.68,35.50
1970176,2P1Kd2H1L5FOHv1K42kC$w,Basic Wall:_WC_M1 - Marmol 1:11740545,N/A,Basic Wall:_WC_M1 - Marmol 1,No material assigned,0.08,2.22,20.20,17.50
1970268,2P1Kd2H1L5FOHv1K42kC$e,Basic Wall:_WC_M1 - Marmol 1:11740546,N/A,Basic Wall:_WC_M1 - Marmol 1,No material assigned,0.27,6.14,20.20,17.50
1970360,2P1Kd2H1L5FOHv1K42kC_$,Basic Wall:_WC_L1 - PVC CLINIC:11740547,N/A,Basic Wall:_WC_L1 - PVC CLINIC,No material assigned,0.08,2.22,20.20,17.50
1970452,2P1Kd2H1L5FOHv1K42kC_f,Basic Wall:_WC_L1 - PVC CLINIC:11740548,N/A,Basic Wall:_WC_L1 - PVC CLINIC,No material assigned,0.29,6.53,20.20,17.50
1970544,2rtQv8udL5jOUi$L56GmYP,Basic Wall:_H-BW-1 + H-WL-1:11741320,N/A,Basic Wall:_H-BW-1 + H-WL-1,No material assigned,1.09,12.67,26.13,22.00
1970637,2rtQv8udL5jOUi$L56GmYQ,Basic Wall:_H-DW-1_12 cm:11741323,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.11,2.90,26.18,22.00
1970723,2rtQv8udL5jOUi$L56GmYT,Basic Wall:_H-DW-1_12 cm:11741324,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.53,10.03,26.18,22.00
1970809,2rtQv8udL5jOUi$L56GmY0,Basic Wall:_H-BW-1 + H-WL-1:11741329,N/A,Basic Wall:_H-BW-1 + H-WL-1,No material assigned,1.09,12.67,30.63,26.50
1970902,2rtQv8udL5jOUi$L56GmY5,Basic Wall:_H-DW-1_12 cm:11741332,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.11,2.90,30.68,26.50
1970988,2rtQv8udL5jOUi$L56GmY4,Basic Wall:_H-DW-1_12 cm:11741333,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.53,10.03,30.68,26.50
1971074,2rtQv8udL5jOUi$L56GmYB,Basic Wall:_H-BW-1 + H-WL-1:11741338,N/A,Basic Wall:_H-BW-1 + H-WL-1,No material assigned,1.09,12.67,39.63,35.50
1971167,2rtQv8udL5jOUi$L56GmYC,Basic Wall:_H-DW-1_12 cm:11741341,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.11,2.90,39.68,35.50
1971253,2rtQv8udL5jOUi$L56GmYF,Basic Wall:_H-DW-1_12 cm:11741342,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.53,10.03,39.68,35.50
1971339,2rtQv8udL5jOUi$L56GmYz,Basic Wall:_H-BW-1 + H-WL-1:11741356,N/A,Basic Wall:_H-BW-1 + H-WL-1,No material assigned,1.09,12.67,48.63,44.50
1971432,2rtQv8udL5jOUi$L56GmY_,Basic Wall:_H-DW-1_12 cm:11741359,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.11,2.90,48.68,44.50
1971518,2rtQv8udL5jOUi$L56GmYX,Basic Wall:_H-DW-1_12 cm:11741360,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.53,10.03,48.68,44.50
1971604,2rtQv8udL5jOUi$L56GmYa,Basic Wall:_H-BW-1 + H-WL-1:11741365,N/A,Basic Wall:_H-BW-1 + H-WL-1,No material assigned,1.09,12.67,44.13,40.00
1971697,2rtQv8udL5jOUi$L56GmYf,Basic Wall:_H-DW-1_12 cm:11741368,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.11,2.90,44.18,40.00
1971783,2rtQv8udL5jOUi$L56GmYe,Basic Wall:_H-DW-1_12 cm:11741369,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.53,10.03,44.18,40.00
1971869,2rtQv8udL5jOUi$L56GmZM,Basic Wall:_H-BW-1 + H-WL-1:11741383,N/A,Basic Wall:_H-BW-1 + H-WL-1,No material assigned,1.09,12.67,53.13,49.00
1971962,2rtQv8udL5jOUi$L56GmZR,Basic Wall:_H-DW-1_12 cm:11741386,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.11,2.90,53.18,49.00
1972048,2rtQv8udL5jOUi$L56GmZQ,Basic Wall:_H-DW-1_12 cm:11741387,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.53,10.03,53.18,49.00
1972134,2rtQv8udL5jOUi$L56Gmes,Basic Wall:_H-BW-1 + H-WL-1:11741735,N/A,Basic Wall:_H-BW-1 + H-WL-1,No material assigned,1.09,12.67,17.13,13.00
1972227,2rtQv8udL5jOUi$L56Gmgy,Basic Wall:_H-DW-1_12 cm:11741869,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.10,2.69,17.13,13.00
1972313,2rtQv8udL5jOUi$L56GmhI,Basic Wall:_H-DW-1_12 cm:11741891,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.52,9.92,17.13,13.00
1972399,2rtQv8udL5jOUi$L56Gmih,Basic Wall:_WC_L1 - PVC CLINIC:11742010,N/A,Basic Wall:_WC_L1 - PVC CLINIC,No material assigned,0.08,2.22,15.70,13.00
1972491,2rtQv8udL5jOUi$L56GmjT,Basic Wall:_WC_L1 - PVC CLINIC:11742028,N/A,Basic Wall:_WC_L1 - PVC CLINIC,No material assigned,0.29,6.53,15.70,13.00
1972592,2rtQv8udL5jOUi$L56GmpW,Basic Wall:_H-DW-1_12 cm:11742449,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.57,10.79,21.68,17.50
1972722,2rtQv8udL5jOUi$L56Gmqp,Basic Wall:_H-DW-1_12 cm:11742498,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.10,2.68,21.68,17.50
1972808,2rtQv8udL5jOUi$L56Gmt$,Basic Wall:_H-BW-1 + H-WL-1:11742702,N/A,Basic Wall:_H-BW-1 + H-WL-1,No material assigned,1.08,12.58,21.63,17.50
1972901,2rtQv8udL5jOUi$L56Gmxn,Basic Wall:_H-DW-2_12 cm FB120':11742944,N/A,Basic Wall:_H-DW-2_12 cm FB120',No material assigned,0.71,13.13,21.68,17.50
1972994,2rtQv8udL5jOUi$L56GmzS,Basic Wall:_H-DW-1_12 cm:11743053,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.10,2.72,21.68,17.50
1973080,2rtQv8udL5jOUi$L56Gmzr,Basic Wall:_H-DW-1_12 cm:11743076,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.12,2.98,21.68,17.50
1973166,2rtQv8udL5jOUi$L56Gn0T,Basic Wall:_H-DW-1_12 cm:11743244,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.15,3.58,21.68,17.50
1973252,2rtQv8udL5jOUi$L56Gn0o,Basic Wall:_H-DW-1_12 cm:11743267,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.10,2.72,21.68,17.50
1973338,2rtQv8udL5jOUi$L56Gn2k,Basic Wall:_H-DW-1_12 cm:11743423,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.15,3.58,21.68,17.50
1973424,2rtQv8udL5jOUi$L56Gn36,Basic Wall:_H-DW-1_12 cm:11743447,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.10,2.72,21.68,17.50
1973510,2rtQv8udL5jOUi$L56Gn6g,Basic Wall:_H-DW-1_12 cm:11743675,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.11,2.81,21.68,17.50
1973596,2rtQv8udL5jOUi$L56Gn71,Basic Wall:_H-DW-1_12 cm:11743696,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.53,10.03,21.68,17.50
1973682,2rtQv8udL5jOUi$L56GnCL,Basic Wall:_H-DW-2_12 cm FB120':11744004,N/A,Basic Wall:_H-DW-2_12 cm FB120',No material assigned,0.53,10.03,21.68,17.50
1973775,2rtQv8udL5jOUi$L56GnDM,Basic Wall:_H-DW-2_12 cm FB120':11744071,N/A,Basic Wall:_H-DW-2_12 cm FB120',No material assigned,0.10,2.72,21.68,17.50
1973868,2rtQv8udL5jOUi$L56GnFX,Basic Wall:_H-DW-1_12 cm:11744240,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.10,2.72,21.68,17.50
1973954,2rtQv8udL5jOUi$L56GnGN,Basic Wall:_H-DW-1_12 cm:11744262,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.15,3.58,21.68,17.50
1974040,2rtQv8udL5jOUi$L56GnKp,Basic Wall:_H-DW-1_12 cm:11744546,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.68,12.70,21.68,17.50
1974126,2rtQv8udL5jOUi$L56GnKc,Basic Wall:_H-DW-1_12 cm:11744567,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.04,1.69,21.68,17.50
1974212,2rtQv8udL5jOUi$L56GnQU,Basic Wall:_H-DW-2_12 cm FB120':11744911,N/A,Basic Wall:_H-DW-2_12 cm FB120',No material assigned,0.04,1.69,21.68,17.50
1974305,2rtQv8udL5jOUi$L56GnQq,Basic Wall:_H-DW-2_12 cm FB120':11744933,N/A,Basic Wall:_H-DW-2_12 cm FB120',No material assigned,0.78,14.37,21.73,17.50
1974398,2rtQv8udL5jOUi$L56GnSH,Basic Wall:_H-DW-2_12 cm FB120':11745024,N/A,Basic Wall:_H-DW-2_12 cm FB120',No material assigned,0.04,1.69,21.68,17.50
1974491,2rtQv8udL5jOUi$L56GnSG,Basic Wall:_H-DW-2_12 cm FB120':11745025,N/A,Basic Wall:_H-DW-2_12 cm FB120',No material assigned,0.86,15.79,21.73,17.50
1974584,2fndap6xL2DggWGd0MDYZv,Basic Wall:_H-DW-1_12 cm:11745255,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.10,2.72,21.68,17.50
1974670,2fndap6xL2DggWGd0MDYZZ,Basic Wall:_H-DW-1_12 cm:11745277,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.53,10.03,21.68,17.50
1974756,2fndap6xL2DggWGd0MDYUd,Basic Wall:_H-DW-1_12 cm:11745465,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.16,3.76,21.68,17.50
1974842,2fndap6xL2DggWGd0MDYVE,Basic Wall:_H-DW-1_12 cm:11745488,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.19,4.27,21.68,17.50
1974928,2fndap6xL2DggWGd0MDYPT,Basic Wall:_H-DW-1_12 cm:11745603,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.10,2.72,21.68,17.50
1975014,2fndap6xL2DggWGd0MDYP5,Basic Wall:_H-DW-1_12 cm:11745627,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.15,3.58,21.68,17.50
1975100,2fndap6xL2DggWGd0MDYPn,Basic Wall:_H-DW-1_12 cm:11745647,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.10,2.72,21.68,17.50
1975186,2N$8jw$s9BR8N0iLIIwNa9,Basic Wall:_H-DW-1_12 cm:11746875,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.53,10.15,21.73,17.50
1975272,2N$8jw$s9BR8N0iLIIwNaV,Basic Wall:_H-DW-1_12 cm:11746876,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.10,2.76,21.73,17.50
1975358,2N$8jw$s9BR8N0iLIIwNWR,Basic Wall:_H-DW-1_12 cm:11746880,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.67,12.57,21.68,17.50
1975444,2N$8jw$s9BR8N0iLIIwNWn,Basic Wall:_H-DW-1_12 cm:11746881,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.10,2.72,21.68,17.50
1975530,2N$8jw$s9BR8N0iLIIwNYb,Basic Wall:_H-DW-1_12 cm:11746883,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.15,3.58,21.68,17.50
1975616,2N$8jw$s9BR8N0iLIIwNYx,Basic Wall:_H-DW-1_12 cm:11746884,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.10,2.72,21.68,17.50
1975702,2N$8jw$s9BR8N0iLIIwNqY,Basic Wall:_H-WL-2_7 cm:11746915,N/A,Basic Wall:_H-WL-2_7 cm,No material assigned,0.28,8.59,21.73,17.50
1975797,2N$8jw$s9BR8N0iLIIwNoW,Basic Wall:_H-DW-1_12 cm:11747297,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.41,7.90,20.80,17.50
1975885,2N$8jw$s9BR8N0iLIIwNor,Basic Wall:_H-DW-1_12 cm:11747316,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.08,2.16,20.80,17.50
1975971,2N$8jw$s9BR8N0iLIIwGFz,Basic Wall:_H-DW-2_12 cm FB120':11747516,N/A,Basic Wall:_H-DW-2_12 cm FB120',No material assigned,0.52,9.92,21.63,17.50
1976064,2N$8jw$s9BR8N0iLIIwGEJ,Basic Wall:_H-DW-2_12 cm FB120':11747538,N/A,Basic Wall:_H-DW-2_12 cm FB120',No material assigned,0.10,2.69,21.63,17.50
1976157,2N$8jw$s9BR8N0iLIIwG5W,Basic Wall:_H-DW-1_12 cm:11747873,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.15,3.57,21.68,17.50
1976243,2N$8jw$s9BR8N0iLIIwG5y,Basic Wall:_H-DW-1_12 cm:11747901,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,3.02,52.85,21.68,17.50
1976329,2N$8jw$s9BR8N0iLIIwG4J,Basic Wall:_H-DW-1_12 cm:11747922,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.15,3.57,21.68,17.50
1976415,2N$8jw$s9BR8N0iLIIwG17,Basic Wall:_H-DW-1_12 cm:11748102,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.10,2.72,21.68,17.50
1976501,2N$8jw$s9BR8N0iLIIwG1S,Basic Wall:_H-DW-1_12 cm:11748125,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.63,11.75,21.68,17.50
1976587,2N$8jw$s9BR8N0iLIIwG01,Basic Wall:_H-DW-1_12 cm:11748160,N/A,Basic Wall:_H-DW-1_12 cm,No material assigned,0.04,1.69,21.68,17.50
1976673,3jFWme4uD39BCuBmfS$KDG,Basic Wall:_WC_C2 - Ceramic superior:11748431,N/A,Basic Wall:_WC_C2 - Ceramic superior,No material assigned,0.07,1.94,20.20,17.50
1976765,3jFWme4uD39BCuBmfS$KDx,Basic Wall:_WC_C2 - Ceramic superior:11748452,N/A,Basic Wall:_WC_C2 - Ceramic superior,No material assigned,0.05,1.66,20.20,17.50
1976857,3jFWme4uD39BCuBmfS$KFE,Basic Wall:_WC_L4 - PVC CLINIC BIOCLAD:11748561,N/A,Basic Wall:_WC_L4 - PVC CLINIC BIOCLAD,No material assigned,0.08,2.22,20.20,17.50
